,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
262,Houston Rockets,Portland Trail Blazers,-0.9494861221225047,-0.9574031504476513,2.675481765703561,-0.892478531729568,-1.0434589440325182,-0.04274348679878459,-0.10641911629294265,1,01/28/2021
263,Miami Heat,LA Clippers,1.0861545790946836,1.0700388152062,0.17836545104690493,1.1764489736435217,1.8260531520569065,0.5556653283841504,1.4366580699547187,0,01/28/2021
264,Detroit Pistons,Los Angeles Lakers,-1.7551107105900845,-0.5068604914134608,0.6242790786641637,-1.6226882395083058,-1.7999666784560953,0.29920440759146755,-2.2348014421517934,1,01/28/2021
265,San Antonio Spurs,Denver Nuggets,-1.1868576526531311,0.5068604914134609,-1.2485581573283286,-0.42595566287093023,-0.15651884160487994,0.5129218415853721,-1.277029395515305,1,01/29/2021
266,New York Knicks,Cleveland Cavaliers,-0.5682530579369532,0.33790699427564186,-1.248558157328327,-1.0547473556803988,-0.3652106304113828,1.8807134191463561,-0.957772046636477,1,01/29/2021
267,Orlando Magic,LA Clippers,-2.121957621410143,0.05631783237927432,0.2675481765703567,-1.582121033520598,-0.5478159456170741,2.479122234329291,-0.9577720466364832,0,01/29/2021
268,Utah Jazz,Dallas Mavericks,0.7840453584193409,0.7884496533098284,1.6052890594221356,0.9736129437049835,1.77388020485528,0.9403567095731811,2.2348014421517877,1,01/29/2021
269,Minnesota Timberwolves,Philadelphia 76ers,-0.8559761252468034,0.9574031504476512,1.8728372359924923,-0.3042540449078074,-0.4956429984154439,-0.08548697359756297,-1.117400721075891,0,01/29/2021
270,Charlotte Hornets,Indiana Pacers,1.3379122629908027,-1.2389923123440187,-1.4269236083752321,0.06085080898156148,0.7825942080243886,1.025843683170738,0.6385146977576495,1,01/29/2021
271,Washington Wizards,Atlanta Hawks,0.7696592050538484,-0.33790699427564186,0.8918272552345202,-0.08113441197541527,-0.8869401024276419,-1.2395611171646426,-0.21283823258588508,0,01/29/2021
272,Toronto Raptors,Sacramento Kings,0.8991345853432811,1.295310144723293,-0.8918272552345203,1.0141801496926912,0.3912971040121943,-1.4105350643597747,-0.957772046636483,0,01/29/2021
273,Oklahoma City Thunder,Brooklyn Nets,-2.229853771651337,0.563178323792735,-0.6242790786641635,-1.9472258874099668,-2.452128518476419,0.12823046039634156,-3.032944814348857,0,01/29/2021
274,New Orleans Pelicans,Milwaukee Bucks,-1.6400214836661444,0.056317832379274346,0.6242790786641652,-1.6835390484898671,-0.9130265760284534,1.8379699323475776,-1.4366580699547185,1,01/29/2021
275,Golden State Warriors,Detroit Pistons,3.5533798812766464,1.9711241332745728,0.44591362761726017,3.6916157448813953,2.452128518476419,-3.6331963778963763,3.086154372495328,1,01/30/2021
276,San Antonio Spurs,Memphis Grizzlies,-2.1219576214101434,-1.5205814742403865,-0.44591362761726006,-0.8316277227480068,-0.5999888928186972,0.6838957887804981,-0.053209558146471325,0,01/30/2021
277,Chicago Bulls,Portland Trail Blazers,1.8270414774175472,-0.5631783237927351,-0.44591362761726017,1.3590014005882058,0.5217294720162591,-2.17991782673783,0.8513529303435345,0,01/30/2021
278,Boston Celtics,Los Angeles Lakers,0.08631692019295505,1.2953101447232933,-0.17836545104690338,0.6490752958033223,0.1043458944032496,-1.1968176303658642,-0.37246690702529894,0,01/30/2021
279,Miami Heat,Sacramento Kings,1.6400214836661444,1.0700388152062,0.7134618041876168,1.7038226514837211,0.8086806816252038,-2.222661313536608,1.117400721075891,1,01/30/2021
280,Dallas Mavericks,Phoenix Suns,-1.596863023569667,-0.056317832379274346,-0.981009980757972,-0.9127621347234222,-0.4434700512138209,1.0685871699695224,-0.957772046636477,0,01/30/2021
281,Charlotte Hornets,Milwaukee Bucks,-0.4675499843785057,-2.2527132951709405,-1.1593754318048755,-0.9127621347234219,0.286951209608941,2.308148287134165,-0.05320955814647127,1,01/30/2021
282,New Orleans Pelicans,Houston Rockets,0.7121145915918784,2.5906202894465826,-1.7836545104690407,0.8519113257418603,0.3652106304113827,-1.3250480907622055,-1.0641911629294254,0,01/30/2021
283,New York Knicks,LA Clippers,0.2517576838961189,1.5768993066196606,-0.802644529711067,0.2636868389200997,0.9391130496292648,1.2395611171646423,0.10641911629294265,0,01/31/2021
284,Indiana Pacers,Philadelphia 76ers,-1.769496863955577,0.9574031504476512,1.2485581573283286,-0.6085080898156147,-0.3912971040121943,0.854869735975618,-0.6917242559041207,0,01/31/2021
285,Denver Nuggets,Utah Jazz,-0.9350999687570122,-1.2953101447232893,-0.2675481765703551,-1.1967325766373755,-1.6695343104520268,-0.08548697359756319,-1.3834485118082531,1,01/31/2021
286,Minnesota Timberwolves,Cleveland Cavaliers,-0.8272038185158184,-0.7884496533098283,-0.08918272552345186,-0.933045737717276,-0.3391241568105676,1.4105350643597687,-1.117400721075891,1,01/31/2021
287,Washington Wizards,Brooklyn Nets,-0.9422930454397586,-0.3942248266549162,-0.6242790786641635,-0.9330457377172758,-0.6260753664195123,0.8976132227744026,-0.585305139611184,1,01/31/2021
288,Toronto Raptors,Orlando Magic,2.4672253021819635,1.2389923123440187,-1.6944717849455888,2.0689275053730896,1.9564855200609714,-1.111330656768307,0.31925734887882795,1,01/31/2021
289,San Antonio Spurs,Memphis Grizzlies,-2.1219576214101434,-1.5205814742403865,-0.44591362761726006,-0.8316277227480068,-0.5999888928186972,0.6838957887804981,-0.053209558146471325,0,02/01/2021
290,Chicago Bulls,New York Knicks,1.0573822723636985,-2.2527132951709405,-0.44591362761726017,0.5070900748463455,0.9130265760284533,0.21371743399390453,1.543077186247661,1,02/01/2021
291,Cleveland Cavaliers,Minnesota Timberwolves,0.8272038185158184,0.7884496533098283,0.08918272552345186,0.933045737717276,0.3391241568105676,-1.4105350643597687,1.117400721075891,1,02/01/2021
292,Miami Heat,Charlotte Hornets,0.6689561314954009,1.8584884685160283,1.8728372359924923,1.034463752686545,-0.026086473600811455,-2.1799178267378236,0.42567646517177027,0,02/01/2021
293,Milwaukee Bucks,Portland Trail Blazers,1.4026499531355179,1.5768993066196568,0.2675481765703551,1.6429718425021593,0.23477826240731803,-3.2057615099085677,0.2660477907323504,1,02/01/2021
294,Atlanta Hawks,Los Angeles Lakers,-0.5970253646679383,0.8447674856891026,-1.7836545104690404,-0.020283602993853844,1.0695454176333297,1.5815090115548944,0.2660477907323504,0,02/01/2021
295,Dallas Mavericks,Phoenix Suns,-1.596863023569667,-0.056317832379274346,-0.981009980757972,-0.9127621347234222,-0.4434700512138209,1.0685871699695224,-0.957772046636477,0,02/01/2021
296,New Orleans Pelicans,Sacramento Kings,-0.20140614711689508,1.5205814742403865,0.6242790786641652,-0.10141801496926905,-0.36521063041137913,-0.512921841585372,-0.6917242559041266,0,02/01/2021
297,Oklahoma City Thunder,Houston Rockets,0.4315846009647748,2.309031127550215,-2.9430299422739177,0.32453764790166106,-1.095631891234145,-2.4363787475305125,-2.2880110002982645,0,02/01/2021
298,Golden State Warriors,Boston Celtics,1.7119522504936069,0.16895349713781882,1.2485581573283273,1.4198522095697674,0.5478159456170743,-2.137174339939045,1.2238198373688334,0,02/02/2021
299,Brooklyn Nets,LA Clippers,1.1940507293358775,0.6758139885512837,-0.44591362761726017,0.7910605167602991,1.6434478368512153,1.0258436831707378,1.4366580699547187,1,02/02/2021
300,Orlando Magic,Toronto Raptors,-2.4672253021819635,-1.2389923123440187,1.6944717849455888,-2.0689275053730896,-1.9564855200609714,1.111330656768307,-0.31925734887882795,0,02/02/2021
301,Utah Jazz,Detroit Pistons,3.042671436801663,2.196395462791666,-0.5350963531407119,3.4684961119490034,3.8607980929203163,-0.8976132227743965,3.99071686098534,1,02/02/2021
302,Indiana Pacers,Memphis Grizzlies,-2.287398385113307,-1.7458528037574799,0.8918272552345203,-0.9330457377172758,-0.5999888928186972,0.9831001963719656,0.42567646517177027,1,02/02/2021
303,Washington Wizards,Portland Trail Blazers,0.7696592050538484,0.3942248266549122,-0.2675481765703567,0.44623926586478396,-0.3130376832097562,-1.7097394719512362,0.05320955814646533,0,02/02/2021
304,San Antonio Spurs,Minnesota Timberwolves,-0.7480799750056096,0.22527132951709328,-1.962019961515944,-0.20283602993853822,0.1043458944032496,0.6411523019817135,-0.053209558146471325,1,02/03/2021
305,Chicago Bulls,New York Knicks,1.0573822723636985,-2.2527132951709405,-0.44591362761726017,0.5070900748463455,0.9130265760284533,0.21371743399390453,1.543077186247661,0,02/03/2021
306,Cleveland Cavaliers,LA Clippers,0.8200107418330721,1.2389923123440187,0.44591362761726017,1.3184341946004985,1.3043236800406475,-0.6411523019817138,1.0641911629294196,0,02/03/2021
307,Miami Heat,Washington Wizards,0.8343968951985647,0.7884496533098324,1.2485581573283286,1.3184341946004985,0.8086806816252038,-1.3677915775609901,0.585305139611184,0,02/03/2021
308,Milwaukee Bucks,Indiana Pacers,1.8054622473693083,1.0137209828269218,-0.26754817657035673,0.9736129437049834,0.49564299841544757,-1.2823046039634272,0.6917242559041207,1,02/03/2021
309,Atlanta Hawks,Dallas Mavericks,-1.1005407324601761,-0.056317832379274346,-0.2675481765703567,-0.892478531729568,0.7825942080243885,3.1202745363110047,0.7449338140505919,0,02/03/2021
310,Sacramento Kings,Boston Celtics,-0.7193076682746247,-1.0700388152062,-0.178365451046905,-1.135881767655814,0.07825942080243808,2.393635260731734,-0.10641911629294254,1,02/03/2021
311,Charlotte Hornets,Philadelphia 76ers,-0.43158460096477447,-0.28158916189636757,-0.17836545104690338,-0.5476572808340532,0.3912971040121943,1.880713419146356,-0.05320955814647127,0,02/03/2021
312,Oklahoma City Thunder,Houston Rockets,0.4315846009647748,2.309031127550215,-2.9430299422739177,0.32453764790166106,-1.095631891234145,-2.4363787475305125,-2.2880110002982645,1,02/03/2021
313,New Orleans Pelicans,Phoenix Suns,-2.9347752865604693,0.7884496533098284,0.8026445297110686,-2.373181550280897,-0.9130265760284534,3.2912484835061306,-1.6494963025406035,1,02/03/2021
314,Philadelphia 76ers,Portland Trail Blazers,1.3666845697217869,-0.39422482665491615,-0.7134618041876168,1.2778669886127907,0.13043236800406474,-2.7783266419207586,0.2660477907323504,0,02/04/2021
315,Los Angeles Lakers,Denver Nuggets,-0.3524607574545665,-0.3942248266549162,0.17836545104690338,-0.6490752958033223,-0.3912971040121943,0.6838957887804921,-0.37246690702529295,1,02/04/2021
316,Atlanta Hawks,Utah Jazz,-1.884586090879517,-0.8447674856891028,-1.8728372359924923,-1.8660914754345517,-0.9912859968308915,2.1799178267378236,-1.4898676281011958,0,02/04/2021
317,Dallas Mavericks,Golden State Warriors,-1.294753802894324,-0.563178323792735,-2.5862990401801076,-1.1967325766373755,-0.3652106304113828,1.7952264455487987,-1.330238953661776,0,02/04/2021
318,Memphis Grizzlies,Houston Rockets,2.8340722130020217,3.2664342779978663,-3.0322126677973693,2.49488316824402,1.3825831008430858,-2.8638136155183216,-0.7449338140505979,0,02/04/2021
319,Phoenix Suns,Detroit Pistons,3.8554891019519895,1.4642636418611121,-1.1593754318048755,3.407645302967442,2.530387939278857,-2.9065571023171,2.7136874654700294,1,02/05/2021
320,Brooklyn Nets,Toronto Raptors,0.8487830485640573,-0.6194961561720094,0.981009980757972,0.3042540449078073,0.23477826240731808,-0.341947894390246,2.075172767712374,0,02/05/2021
321,LA Clippers,Boston Celtics,-0.16544076370316385,-1.0700388152062,0.35673090209380687,-0.6085080898156147,-0.9391130496292648,-0.38469138118902424,-0.42567646517177027,0,02/05/2021
322,Orlando Magic,Chicago Bulls,-3.4310975776699606,0.7321318209305541,1.5161063338986838,-2.352897947287043,-2.399955571274792,1.025843683170744,-2.6072683491770867,1,02/05/2021
323,Cleveland Cavaliers,Milwaukee Bucks,-0.06473769014471631,-0.2252713295170934,0.981009980757972,0.2636868389200998,-0.26086473600812954,-1.0685871699695226,0.0,0,02/05/2021
324,Miami Heat,Washington Wizards,0.8343968951985647,0.7884496533098324,1.2485581573283286,1.3184341946004985,0.8086806816252038,-1.3677915775609901,0.585305139611184,1,02/05/2021
325,Indiana Pacers,New Orleans Pelicans,-0.16544076370316396,-1.0700388152061961,-0.3567309020938084,0.7099261047848837,0.4173835776130058,-0.5556653283841505,0.7449338140505978,0,02/05/2021
326,Charlotte Hornets,Utah Jazz,-0.9494861221225047,-2.2527132951709405,-1.6052890594221356,-1.6632554454960133,-1.0434589440325182,1.7524829587500144,-1.543077186247667,0,02/05/2021
327,Oklahoma City Thunder,Minnesota Timberwolves,-1.0286099656327132,0.7884496533098283,-1.426923608375232,-1.5415538275328904,-1.773880204855284,0.38469138118902446,-1.5430771862476669,0,02/05/2021
328,Philadelphia 76ers,Brooklyn Nets,-0.34526768077182024,-1.1826744799647446,-1.0701927062814236,-0.10141801496926905,-0.1826053152056914,-0.17097394719511994,-0.37246690702529894,1,02/06/2021
329,Los Angeles Lakers,Detroit Pistons,1.7551107105900845,0.5068604914134608,-0.6242790786641637,1.6226882395083058,1.7999666784560953,-0.29920440759146755,2.2348014421517934,1,02/06/2021
330,New York Knicks,Portland Trail Blazers,0.7696592050538484,1.6895349713782053,0.0,0.8519113257418605,-0.3912971040121943,-2.393635260731734,-0.6917242559041266,1,02/06/2021
331,Orlando Magic,Chicago Bulls,-3.4310975776699606,0.7321318209305541,1.5161063338986838,-2.352897947287043,-2.399955571274792,1.025843683170744,-2.6072683491770867,0,02/06/2021
332,Houston Rockets,San Antonio Spurs,-0.7121145915918784,-1.7458528037574799,3.4781262954146293,-1.6632554454960131,-0.7825942080243885,2.1799178267378236,0.7981433721970692,0,02/06/2021
333,Cleveland Cavaliers,Milwaukee Bucks,-0.06473769014471631,-0.2252713295170934,0.981009980757972,0.2636868389200998,-0.26086473600812954,-1.0685871699695226,0.0,0,02/06/2021
334,Atlanta Hawks,Toronto Raptors,-0.8631692019295498,-0.6758139885512837,-0.5350963531407118,-0.5476572808340532,0.49564299841544757,1.7952264455487992,1.7027058606870749,1,02/06/2021
335,Dallas Mavericks,Golden State Warriors,-1.294753802894324,-0.563178323792735,-2.5862990401801076,-1.1967325766373755,-0.3652106304113828,1.7952264455487987,-1.330238953661776,1,02/06/2021
336,Sacramento Kings,Denver Nuggets,-0.9854515055362361,-0.16895349713782293,-0.178365451046905,-1.135881767655814,-0.20869178880650663,1.8807134191463621,-0.8513529303435344,1,02/06/2021
337,Oklahoma City Thunder,Minnesota Timberwolves,-1.0286099656327132,0.7884496533098283,-1.426923608375232,-1.5415538275328904,-1.773880204855284,0.38469138118902446,-1.5430771862476669,1,02/06/2021
338,New Orleans Pelicans,Memphis Grizzlies,-2.1219576214101434,-0.6758139885512837,1.2485581573283286,-1.6429718425021596,-1.017372470431703,1.538765524756116,-0.3192573488788275,1,02/06/2021
339,New York Knicks,Miami Heat,-0.8343968951985647,0.5068604914134607,-0.981009980757972,-0.912762134723422,-0.8869401024276419,0.683895788780492,-1.330238953661776,0,02/07/2021
340,Phoenix Suns,Boston Celtics,2.0140614711689495,-0.33790699427564186,-0.3567309020938084,1.1358817676558142,0.6260753664195123,-1.4105350643597683,0.8513529303435345,1,02/07/2021
341,LA Clippers,Sacramento Kings,0.5538669045714608,0.0,0.5350963531407118,0.5273736778401994,-1.0173724704317029,-2.778326641920758,-0.31925734887882773,0,02/07/2021
342,Indiana Pacers,Utah Jazz,-2.287398385113307,-1.0137209828269218,-0.17836545104690338,-1.724106254477575,-1.8260531520569065,0.7266392755792764,-2.1815918840053166,0,02/07/2021
343,Charlotte Hornets,Washington Wizards,0.16544076370316385,-1.070038815206196,-0.6242790786641635,0.2839704419139535,0.8347671552260152,0.8121262491768335,0.1596286744394138,1,02/07/2021
344,San Antonio Spurs,Golden State Warriors,-2.6326660658851266,-0.563178323792735,-2.497116314656656,-1.8458078724406977,-0.4173835776130095,3.163018023109789,-1.7559154188335464,1,02/08/2021
345,Los Angeles Lakers,Oklahoma City Thunder,1.1149268858256682,-1.4642636418611121,0.8918272552345202,1.11559816466196,1.643447836851219,0.42743486798780894,2.3944301165912076,1,02/08/2021
346,Chicago Bulls,Washington Wizards,1.0573822723636985,-0.9574031504476473,-0.17836545104690343,0.912762134723422,0.8347671552260152,-0.47017835478659353,0.7981433721970692,0,02/08/2021
347,Phoenix Suns,Cleveland Cavaliers,1.3594914930390414,-0.5068604914134607,-1.1593754318048755,0.42595566287093023,0.26086473600812954,-0.38469138118903023,0.21283823258588513,1,02/08/2021
348,Dallas Mavericks,Minnesota Timberwolves,0.5898322879851928,0.22527132951709328,-2.0512026870393956,0.446239265864784,0.15651884160487628,-0.7266392755792765,0.37246690702529905,1,02/08/2021
349,Denver Nuggets,Milwaukee Bucks,-0.45316383101301316,-1.2953101447232893,0.178365451046905,-0.4462392658647841,-0.3391241568105676,0.4701783547865874,0.10641911629294257,0,02/08/2021
350,Charlotte Hornets,Houston Rockets,1.884586090879517,0.2815891618963676,-3.5673090209380813,1.6226882395083055,1.565188416048777,-0.8548697359756181,0.3192573488788218,1,02/08/2021
351,Memphis Grizzlies,Toronto Raptors,1.0214168889499673,0.9010853180683771,0.2675481765703567,0.5273736778401994,0.26086473600812954,-0.6411523019817135,0.5853051396111839,0,02/08/2021
352,San Antonio Spurs,Golden State Warriors,-2.6326660658851266,-0.563178323792735,-2.497116314656656,-1.8458078724406977,-0.4173835776130095,3.163018023109789,-1.7559154188335464,0,02/09/2021
353,Miami Heat,New York Knicks,0.8343968951985647,-0.5068604914134607,0.981009980757972,0.912762134723422,0.8869401024276419,-0.683895788780492,1.330238953661776,1,02/09/2021
354,Detroit Pistons,Brooklyn Nets,-2.870037596415753,-1.4079458094818378,0.8918272552345203,-2.454315962256312,-2.6086473600812954,0.8548697359756181,-2.873316139909443,1,02/09/2021
355,Portland Trail Blazers,Orlando Magic,1.6040561002524134,-0.16895349713781893,-1.0701927062814236,0.9938965466988372,1.8782260992585331,1.1540741435670856,1.7559154188335524,1,02/09/2021
356,Utah Jazz,Boston Celtics,1.2012438060186237,0.3942248266549122,0.2675481765703551,1.1967325766373755,1.9564855200609714,0.5984088151829352,2.128382325858845,1,02/09/2021
357,Sacramento Kings,Philadelphia 76ers,-1.4026499531355179,0.5068604914134608,0.981009980757972,-1.2170161796312293,-0.443470051213821,1.9234569059451405,-0.7449338140505919,0,02/09/2021
358,New Orleans Pelicans,Houston Rockets,0.7121145915918784,2.5906202894465826,-1.7836545104690407,0.8519113257418603,0.3652106304113827,-1.3250480907622055,-1.0641911629294254,1,02/09/2021
359,Los Angeles Lakers,Oklahoma City Thunder,1.1149268858256682,-1.4642636418611121,0.8918272552345202,1.11559816466196,1.643447836851219,0.42743486798780894,2.3944301165912076,1,02/10/2021
360,Chicago Bulls,New Orleans Pelicans,2.0644130079481733,-2.196395462791666,-1.3377408828517805,1.3995686065759136,1.1999777856373943,-0.8121262491768395,2.0219632095659024,1,02/10/2021
361,Phoenix Suns,Milwaukee Bucks,1.294753802894325,-0.7321318209305541,-0.17836545104690343,0.68964250179103,0.0,-1.4532785511585529,0.21283823258588513,1,02/10/2021
362,Brooklyn Nets,Indiana Pacers,2.1147645447273975,0.22527132951709328,-0.17836545104690504,0.7099261047848837,0.5739024192178857,-0.6838957887804981,1.0641911629294196,1,02/10/2021
363,Dallas Mavericks,Atlanta Hawks,1.1005407324601761,0.056317832379274346,0.2675481765703567,0.892478531729568,-0.7825942080243885,-3.1202745363110047,-0.7449338140505919,1,02/10/2021
364,Denver Nuggets,Cleveland Cavaliers,-0.38842614086829685,-1.070038815206196,-0.802644529711067,-0.7099261047848839,-0.07825942080243808,1.53876552475611,0.10641911629294257,1,02/10/2021
365,Minnesota Timberwolves,LA Clippers,-0.007193076682746269,0.4505426590341905,0.3567309020938083,0.38538845688322265,0.96519952323008,0.7693827623780549,-0.053209558146471325,0,02/10/2021
366,Washington Wizards,Toronto Raptors,-0.09350999687570132,-1.0137209828269256,0.3567309020938084,-0.6287916928094686,-0.3912971040121943,0.5556653283841566,1.4898676281011898,0,02/10/2021
367,Memphis Grizzlies,Charlotte Hornets,0.9494861221225047,2.9848451161014986,0.5350963531407118,0.8721949287357144,-0.1826053152056914,-2.0089438795427035,-1.0641911629294196,1,02/10/2021
368,Golden State Warriors,Orlando Magic,3.9993506356069135,1.1826744799647444,0.6242790786641637,3.61048133290598,2.0347449408634133,-4.231605193079311,2.6072683491770867,1,02/11/2021
369,Boston Celtics,Toronto Raptors,-0.17982691706865636,-0.22527132951709317,1.0701927062814254,0.1217016179631229,-0.4695565248146324,-0.9831001963719596,1.0641911629294256,1,02/11/2021
370,Houston Rockets,Miami Heat,-2.553542222374918,-2.140077630412396,1.694471784945589,-2.6571519921948505,-1.5391019424479655,3.0347875627134417,-0.744933814050592,0,02/11/2021
371,Detroit Pistons,Indiana Pacers,-0.7552730516883559,-1.1826744799647444,0.7134618041876153,-1.7443898574714285,-2.0347449408634097,0.17097394719512,-1.8091249769800233,0,02/11/2021
372,Portland Trail Blazers,Philadelphia 76ers,-1.3666845697217869,0.39422482665491615,0.7134618041876168,-1.2778669886127907,-0.13043236800406474,2.7783266419207586,-0.2660477907323504,1,02/11/2021
373,Los Angeles Lakers,Memphis Grizzlies,-1.2875607262115787,-2.4216667923087636,0.981009980757972,-1.0547473556803988,-0.8347671552260115,0.854869735975618,0.8513529303435405,1,02/12/2021
374,Chicago Bulls,LA Clippers,1.3091399562598176,-0.6758139885512797,-1.248558157328327,0.7707769137664453,1.852139625657718,1.4532785511585469,1.6494963025406038,0,02/12/2021
375,Boston Celtics,Detroit Pistons,1.8414276307830395,1.802170636136754,-0.802644529711067,2.271763535311628,1.9043125728593449,-1.4960220379573317,1.8623345351264948,0,02/12/2021
376,Portland Trail Blazers,Cleveland Cavaliers,-1.3379122629908018,-1.3516279771025634,-1.248558157328327,-1.9066586814222592,0.02608647360081151,4.2743486798780905,-0.2660477907323504,1,02/12/2021
377,Utah Jazz,Milwaukee Bucks,0.481936137743999,0.0,0.4459136276172601,0.7504933107725914,1.3304101536414592,0.5556653283841506,1.4898676281011958,1,02/12/2021
378,Atlanta Hawks,San Antonio Spurs,0.23737153053062632,-0.056317832379274346,-0.3567309020938084,-0.24340323592624588,0.8347671552260152,1.7524829587500146,1.1706102792223623,0,02/12/2021
379,Dallas Mavericks,New Orleans Pelicans,1.3379122629908025,-0.8447674856891028,-1.7836545104690407,1.460419415557475,0.4695565248146325,-2.2226613135366082,0.6917242559041266,1,02/12/2021
380,Sacramento Kings,Orlando Magic,1.5680907168386824,-0.05631783237927432,-0.8026445297110685,1.0547473556803986,1.565188416048777,0.2992044075914675,1.277029395515311,0,02/12/2021
381,Denver Nuggets,Oklahoma City Thunder,1.4673876432802349,-1.070038815206196,0.7134618041876168,1.7646734604652823,2.0347449408634133,-0.2564609207926831,2.7668970236165005,1,02/12/2021
382,Charlotte Hornets,Minnesota Timberwolves,0.424391524282029,-1.2389923123440187,-2.0512026870393956,-0.24340323592624585,0.8869401024276382,1.966200392743919,1.0641911629294196,1,02/12/2021
383,Washington Wizards,New York Knicks,0.0,-1.295310144723293,-0.2675481765703567,-0.40567205987707644,0.07825942080243808,0.6838957887804981,0.7449338140505919,0,02/12/2021
384,Golden State Warriors,Brooklyn Nets,0.6833422848608932,0.563178323792735,1.3377408828517805,1.2372997826250831,-0.15651884160487622,-2.778326641920758,0.2128382325858851,0,02/13/2021
385,New York Knicks,Houston Rockets,1.7191453271763533,2.6469381218258565,-2.675481765703561,1.7443898574714285,0.6521618400203237,-2.3508917739329496,-0.5853051396111839,1,02/13/2021
386,Phoenix Suns,Philadelphia 76ers,1.3307191863080563,1.238992312344019,0.8026445297110686,1.0547473556803988,0.10434589440325329,-1.880713419146362,0.21283823258588513,1,02/13/2021
387,Utah Jazz,Miami Heat,0.2805299906271038,0.3942248266549122,-0.2675481765703567,0.6287916928094683,1.0695454176333294,0.42743486798780905,1.1174007210758967,1,02/13/2021
388,Atlanta Hawks,Indiana Pacers,0.4028122942337903,0.16895349713781893,-1.6944717849455888,-0.14198522095697677,0.8347671552260152,1.4532785511585469,0.6917242559041207,0,02/13/2021
389,Phoenix Suns,Orlando Magic,4.301459856282257,0.6758139885512838,-0.981009980757972,3.3265108909920267,2.113004361665851,-3.504965917500035,2.234801442151788,1,02/14/2021
390,LA Clippers,Cleveland Cavaliers,-0.8200107418330721,-1.2389923123440187,-0.44591362761726017,-1.3184341946004985,-1.3043236800406475,0.6411523019817138,-1.0641911629294196,1,02/14/2021
391,Detroit Pistons,New Orleans Pelicans,-0.9207138153915199,-2.2527132951709405,0.35673090209380687,-1.0344637526865448,-1.6173613632504038,-0.3846913811890305,-1.0641911629294256,1,02/14/2021
392,Dallas Mavericks,Portland Trail Blazers,1.1005407324601761,0.7884496533098284,-0.8918272552345202,1.4198522095697674,-0.20869178880650285,-3.5904528910975984,-0.4788860233182415,0,02/14/2021
393,Sacramento Kings,Memphis Grizzlies,-1.9205514742932484,-2.19639546279167,0.6242790786641637,-1.5415538275328906,-0.6521618400203238,2.051687366341488,0.37246690702529905,0,02/14/2021
394,Denver Nuggets,Los Angeles Lakers,0.3524607574545665,0.3942248266549162,-0.17836545104690338,0.6490752958033223,0.3912971040121943,-0.6838957887804921,0.37246690702529295,1,02/14/2021
395,Charlotte Hornets,San Antonio Spurs,1.1724714992876386,-1.4642636418611121,-0.08918272552345174,-0.04056720598770763,0.7825942080243886,1.3250480907622055,1.117400721075891,0,02/14/2021
396,Washington Wizards,Boston Celtics,0.08631692019295506,-0.7884496533098324,-0.7134618041876168,-0.7504933107725914,0.07825942080243808,1.538765524756116,0.4256764651717643,1,02/14/2021
397,Toronto Raptors,Minnesota Timberwolves,0.3524607574545665,0.8447674856891026,-1.7836545104690404,0.10141801496926914,0.4434700512138172,0.5984088151829289,-0.5853051396111839,0,02/14/2021
398,Oklahoma City Thunder,Milwaukee Bucks,-1.920551474293248,-0.2252713295170934,-0.5350963531407118,-2.2109127263300663,-2.373869097673981,0.7266392755792705,-2.660477907323558,1,02/14/2021
399,Golden State Warriors,Cleveland Cavaliers,1.0573822723636985,0.0,0.44591362761726017,0.7099261047848835,0.18260531520569143,-1.1113306567683066,0.5853051396111841,1,02/15/2021
400,New York Knicks,Atlanta Hawks,0.7696592050538484,0.9574031504476512,1.159375431804877,0.3245376479016612,-0.96519952323008,-1.9234569059451405,-0.957772046636477,1,02/15/2021
401,LA Clippers,Miami Heat,-1.0861545790946836,-1.0700388152062,-0.17836545104690493,-1.1764489736435217,-1.8260531520569065,-0.5556653283841504,-1.4366580699547187,1,02/15/2021
402,Utah Jazz,Philadelphia 76ers,0.5179015211577302,1.971124133274573,1.4269236083752321,1.1155981646619602,1.4347560480447124,0.12823046039634156,1.4898676281011958,1,02/15/2021
403,Indiana Pacers,Chicago Bulls,-2.2298537716513374,1.1263566475854703,0.981009980757972,-0.6896425017910299,-0.7825942080243886,0.256460920792689,-1.2770293955153047,0,02/15/2021
404,Sacramento Kings,Brooklyn Nets,-1.7479176339073383,-0.6758139885512837,-0.08918272552345169,-1.3184341946004983,-0.6260753664195123,1.7524829587500206,-1.117400721075891,0,02/15/2021
405,Washington Wizards,Houston Rockets,1.7191453271763533,1.3516279771025634,-2.9430299422739177,1.338717797594352,0.7304212608227618,-1.6669959851524516,0.15962867443940798,1,02/15/2021
406,Phoenix Suns,Brooklyn Nets,0.9854515055362361,0.056317832379274346,-0.2675481765703551,0.9533293407111297,-0.07825942080243813,-2.051687366341482,-0.15962867443941384,0,02/16/2021
407,Boston Celtics,Denver Nuggets,-0.26614383726161145,0.9010853180683771,0.0,0.0,-0.2869512096089447,-0.512921841585372,-0.7449338140505919,1,02/16/2021
408,Milwaukee Bucks,Toronto Raptors,0.5394807512059683,0.16895349713781904,0.8918272552345203,0.567940883827907,0.15651884160487994,-0.940356709573175,1.7027058606870749,0,02/16/2021
